Codigo,Descripcion,Unidad,Valor Unitario
003532,FACHALETA ROJA,M2,25900.0
003533,FACHALETA LADRILLO LIMPIO,M2,26880.0
000033,ACIDO MURIATICO,GLN,18184.0
001796,MARMOLINA BLANCA,BTO,13345.0
003527,GRANITO BLANCO #3,BTO,5423.0
003895,"""MALLA GALLINERO1.1/4",RLL,117900.0
004601,CERA PARA PISOS,GLN,44900.0
003530,PIRLAN BRONCE,ML,17471.0
001339,GRANO MARMOL# 3,BTO,4300.0
003526,GRANITO GRIS#3,BTO,4555.0
005378,DILATAC.PVC,UND,3508.0
5999,MESON GRANITO NATURAL NACI,M2,4255.0
6000,SIKA 10,LTS,20056.0
003918,PREMARMOL,ML,201517.0
003528,MICROFIBRA NYLON CONCRET Y,UND,27390.0
006103,QUARZTONE 12MM-60CM,ML,474741.0
6104,QUARZTONE FALDON 12M 12 15,ML,79124.0
006104,QUARZTONE FALDON 12M 12 15,ML,79124.0
001617,LISTON 1x4x300 OTOBO,UND,26333.0
002553,TABLA 1x08x300 OTOBO [1C],UND,8192.0
003894,MARMOLINA,BTO,8609.0
004816,CERAMICA 60-70CMX60-70CM R,M2,37191.0
000685,CEMENTO BLANCO,KLS,1070.0
005700,CERAMICA 30.6x30.6 TRAF.4,M2,22561.0
004814,PEGANTE CERAMICA,KLS,1476.0
004822,CERAMICA TRAF. 4 20 X 20,M2,20600.0
005701,CERAMICA 33.8-34TRAF.3,M2,24405.0
005702,CERAMICA 33.8-34TRAF.4,M2,24948.0
005704,CERAMICA 41.7X41.7,M2,23646.0
005699,CERAMICA 30.6X30.6 TRAF. 3,M2,19524.0
002191,PORCELANATO 80 X 80 CM,M2,35210.0
004824,ADOQ.GREES PEATO.11x20x2.5,M2,28862.0
004825,ADOQ.GREES VEHIC.11x20x5.0,M2,45118.0
002581,TABLETA ALFA EGIPCIA 10x10,M2,17577.0
001863,COLOR MINERAL,KLS,4200.0
004827,TABLETA CORRIENTE10x20,M2,13659.0
004831,TABLON GRESS LISO20x20,M2,19369.0
004829,ZOCALO GRESS ANDINO 20X10,M2,12315.0
004830,TABLON CORRIENTE 25X25,M2,16159.0
004832,TABLETA CORRIENTE20x20,M2,14140.0
002592,TABLON RUSTICO33x33,M2,20040.0
004833,TABLON ROJA ABRASIVO 15X15,M2,22951.0
004852,TABLON GRESS 30X30ALFA,M2,25638.0
219,ARENA MEDIANA,M3,60000.0
3272,ACRONAL,GLN,31736.0
3894,MARMOLINA,BTO,8609.0
001603,PELDANO GRESS 20X20 ESCALG,ML,12027.0
000096,ADOQ.GRESS VEHIC.10x20X8.0,UND,2016.0
004834,ADOQ.CONCR.VEHIC.CRUZ,UND,1512.0
000246,BALDOSA CEMENTO25-30CM,M2,52900.0
001578,LIJA 320AGUA,PLI,1400.0
001639,ACIDO OXALICO,GLN,6434.0
003277,BALDOSA GRANO MARMOL 30-33,M2,41690.0
006170,ESPONJA ACERO BRILLO PISO,UND,3687.0
006171,CRISTAL BASE SELLADOR,GLN,68471.0
006172,TACHE CAUCHO DIAMANTADO,JGO,17381.0
MQ0126,PULIDORA PISO 2 EJES,DIA,18000.0
000027,BALDOSA GRANO 30-35CM ALFA,M2,51073.0
004843,GRANITO#3,BTO,4815.0
004847,DILATAC.BRONCE PC09 O PC18,ML,8482.0
MQ0130,PULIDORA MANUAL (SOLA),DIA,19040.0
004846,GRAVILLA RIO LAVADA,BTO,11900.0
004839,ADOQ.CONCR.PEATO.HEXAGONAL,UND,1512.0
004838,ADOQ.CONCR.VEHIC.RECTANGUL,M2,38289.0
004840,BALDOSA GRANITO40 x 40,M2,52171.0
004842,BALDOSA GRANITO33 x 33,M2,66589.0
000092,ADOQ.CONCR.PEATO.GUITARRA,M2,45000.0
002055,CARBONILLA,M3,27989.0
1796,MARMOLINA BLANCA,BTO,13345.0
001844,ADOQ.CONCR.ECOLOGICO-GRAMA,UND,8200.0
005261,PISO VINILICO 30X30 3.0MM,M2,69900.0
005288,ADHESIVO PISO VINILICO,GL,64900.0
004719,PISO VINILICO 30X30 2.0MM,M2,39138.0
004718,PISO VINILICO 30x30 1.6MM,M2,29592.0
1205,ROLLO VINILO 3MM A 2M L 23,M2,90335.0
2036,PEGANTE A X W,GLN,65900.0
001094,PISO TOPEROL CAUCHO,M2,81000.0
002059,RESINA EPOXICA - COLOR,KLS,36917.0
002065,SIKADUR 506C=30KG,KLS,1645.0
002066,EXTENDER,KLS,262568.0
MQ0144,BRILLADORA,DIA,28000.0
MQ0145,GRANALLADORA - ESCALIFICADORA,DIA,48000.0
MQ0225,ALLANADORA MECANICA 5HP,DIA,61000.0
001453,ENDURECEDOR SUPERF. PISOS,KLS,1482.0
001454,ENDURECEDOR SUPERF PISOS N,KLS,1482.0
002121,LISTON 2x3x300 AMARIL,UND,18000.0
002296,PUNTILLA 3.1/2CC,LBS,3400.0
000897,PEGANTE COLBON MADERA,GLN,69900.0
001687,MACHIMBRE L.CHANUL,M2,22951.0
002040,PEGANTE BOXER,GLN,142745.0
002306,PUNTILLA 1SC,LBS,3900.0
000080,SELLADOR PROTECCION MADERA,GLN,55900.0
001491,LAM.TRIPLEX18 MM.,UND,132990.0
001189,TABLA 1x10x280 CHANUL,UND,29108.0
002305,PUNTILLA 1.1/2SC,LBS,3900.0
001651,LISTON 4x2x300 GUAYMA,M2,50380.0
002116,TABLA 1x10x280 MACHARE[1C],UND,43364.0
001184,ESMALTE DOMESTICO,LTS,990.0
001375,GESCOBA CEMENTO10 CM,ML,4479.0
002064,MORTERO LISTO RESANE5,KLS,1930.0
001371,GESCOBA GRANITO 10CMX30-33,ML,10256.0
002308,PUNTILLA 2SC,LBS,3400.0
001380,GESCOBA GRANITO7CMX30-3,ML,11500.0
002035,ALFALISTO,KLS,3160.0
002056,ALFACRIL,LTS,2392.0
000380,TABLON GRESS LISO20X10,M2,23900.0
000009,GESCOBA VINISOL6.8CM,ML,4396.0
000010,GESCOBA VINISOL10 CM,ML,9663.0
001199,LIJA 40MADE,PLI,1200.0
002036,PEGANTE A X W,GLN,65900.0
002233,LACA MADERA MATE7402,GLN,57900.0
004849,GESCOBA CEDRO8 CM,ML,7560.0
005706,GESCOBA GRESS H=10CM,ML,6494.0
005705,GESCOBA GRESS H= 7CM,ML,5374.0
000036,BARNIZ SINTETICO BRILLANTE,GLN,72300.0
001374,GESCOBA CEDRO BLANCO 8 CM,UND,11900.0
001575,LIJA 220MADE,PLI,1500.0
003342,TAPAPOROS INCOLORO,GLN,91172.0
001190,"""ANGULO 1,1/2"""" x 1/ 4""",UND,57100.0
003062,"""ELASTOMERO 4""""""",UND,10362.0
003555,ANGULO 1x 1/ 8,UND,20153.0
1031,SEPAROL DESFORMALETEANTE,KLS,20950.0
1453,ENDURECEDOR SUPERF. PISOS,KLS,1482.0
2002,ARENA CUARZO 0.40-0.50MM,KLS,1210.0
3561,DESMOLDATOCUNX16 KG.,KLS,10325.0
5996,RODILLO FELPA,UND,9810.0
6174,SELLADOR ACRILICO SEMILUST,LTS,47914.0
6176,SELLO JUNTA POLIETILENO 6M,ML,1090.0
MQ0510,FORMALETA ESTAMPADO PISO JUEGO (3-4 ),DIA,25000.0
000021,TAPON MADERA CEDRO P/TORN.,UND,185.0
000306,"""BISAGRA 3x1.1/4""""COBRI",PAR,7651.0
000735,CHAZO PLASTICO ESTRIADO,UND,167.0
002889,TORN P/MAD 2x 8,UND,281.0
003873,MAD.CEDRO CAQUETA,PG2,7313.0
001788,"LISTON 1,1/4x2x300 AMARIL",UND,9500.0
001789,"LISTON .1/2x1,1/2 CEDRO",UND,7101.0
000323,BISAGRA VAIVEN # 30,UND,90900.0
003540,NEOLITE E=2.5MM LISO,UND,36242.0
003209,VIDRIO TRANSP.6 MM.,M2,36000.0
002118,"""CUARTON 2""""x6""""x280 MACHA",UND,45000.0
001498,LAM.TRIPLEX9 MM.,UND,75000.0
004615,HOJ.TIPO FORTEC RES. (.71),UND,75604.0
004616,HOJ.TIPO FORTEC RES. (.91),UND,132409.0
004617,HOJ.TIPO FORTEC RES. (.51),UND,96951.0
002261,PTA.MADERA 55- 75X200-4MM,UND,129504.0
004619,PTA.MADERA 80- 95X200-4MM,UND,153050.0
004618,PTA.MADERA 60- 75X200-4MM,UND,141277.0
311,BISAGRA ALUMINIO 4,UND,7000.0
6229,LAMINA RH 35MM 244X183 ME,UND,199900.0
6230,CINTA TAPA CANTO 50MM X 30,ML,2000.0
6232,MANIJA ACERO INOXIDABLE,UND,17900.0
6233,VIDRIO CONTRA FUEGO 5MM,M2,35000.0
6234,PERFIL ALUM ALAMO BASE 3M,UND,23293.0
6235,PERFIL ALUM PISAVIDRIO 3M,UND,26916.0
897,PEGANTE COLBON MADERA,GLN,69900.0
5152,RIEL NAVE COLGANTE *6.0M,UND,56214.0
6231,LAMINA AI 304L 1-2M X 2-44,UND,167900.0
174,BISAGRA VAIVEN PISO,UND,41652.0
001685,PASADOR FIJADOR CROMADO 2-,UND,6165.0
002304,PUNTILLA.3/4SC,LBS,3900.0
003150,LAMINA RH 188MM 244X183 ME,UND,225000.0
003151,LAMINA RH 15MM 244X183 MEL,UND,203900.0
003153,CANTO RIGIDO PVC 22MM,ML,4009.0
003154,BISAGRA PARCHE 35MM,UND,5900.0
003156,TIRADERA TUBULAR 22CM A IN,UND,3200.0
003861,RIEL METALICO (ALUMINIO),ML,34900.0
003863,BALINERA COMPLETA,UND,820.0
003865,BISAGRA GABINETE CROMADA,UND,8900.0
MOCO02,MANO OBRA CARP.MADERA CEPILLADO-CANTEADO,HC,44823.0
001653,LISTON 4x2x300 CHANUL,UND,34900.0
003862,LIJA 100,UND,2400.0
001494,LAM.TRIPLEX20 MM.,UND,173326.0
003921,LAM.ACRILICO LISA 3MM,M2,83288.0
003228,"""VIGA CHANUL 3X6"""" X4M""",UND,84000.0
003728,"""VIGA CHANUL 2x5"""" X3M""",UND,36000.0
003871,MAD.AMARILLO O NOGAL,PG2,3318.0
002114,"""CUARTON 2""""x6""""x320 PINO",UND,36167.0
002115,LISTON 1x2x320 PINO,UND,6650.0
002120,LISTON 2x2x280 MACHARE,UND,10000.0
6147,RIEL GUIA EXTENSION 45MM-4,PAR,59900.0
001502,LAM.COLD ROLLEDC.20,UND,76900.0
003929,MASILLA NITRO METAL RESANE,GLN,107600.0
003215,VIDRIO TRANSP.4 MM,M2,28000.0
003963,CIERRE 1/2 LUNA,UND,5900.0
003967,RODAMIENTO NYLON VC-50-20,UND,4789.0
003964,BRAZO BASCULANTE VENTANA,UND,7573.0
003965,GUIA BASCULANTE,UND,6072.0
004609,"""VAR.REDONDA 1/2"""" 12MMX6M",VAR,21400.0
000308,"""BISAGRA 3x3""""COBRI",PAR,9500.0
003966,MANIJA BATIENTE,UND,5308.0
003248,WASH PRIMER,LTS,23023.0
004605,"""TUBO GALV. 2""""2.5",UND,162634.0
005087,"""TUBO GALV. 1""""""",UND,18532.0
004603,VAR.CUADR.DE 1/2-12MMX6M,KLS,2976.0
005086,"""TUBO GALV. 1,1/2""""2.5",UND,129012.0
003923,LAM.COLD ROLLEDC.20,UND,54087.0
003968,CARRILERA RODAMIENTO,ML,10794.0
005089,"""SOPORTE CODO 1.1/2"""" O 1""",UND,5951.0
005090,PLATINA3/16x3x6M,UND,62477.0
005091,PLATINA3/16x4x6M,UND,77623.0
005092,"""SOPORTE CODO 2""""""",UND,7934.0
003574,LAM.GALVANIZADAC.20,UND,95634.0
005386,ANTICORROSIVO WASH-PRIMER,GLN,117922.0
003958,"""FALLEVA SOBREPONER 6""""""",UND,9016.0
005093,PLATINA1/ 4x3x6M,UND,75365.0
005698,"TUBO GALV. 2,1/22.3MM",UND,207026.0
003960,"""FALLEVA SOBREPONER 8""""""",UND,19700.0
000723,CE.SAFE CLOSET3145,UND,28900.0
004602,MANIJA DECORADA,UND,6905.0
003932,TORN PERNO.3/8x10,UND,60.0
000297,"""BISAGRA REDONDA.3/4""""""",UND,5900.0
001741,MANIJA ALUM.VENTANA,UND,4959.0
003928,ANGULO 1x 1/ 8,UND,22070.0
004628,TORN PAMPH.1/2x 8,UND,229.0
004697,TORN AVELLA 2x 8,UND,139.0
005161,MECANISMO CELOSIA UND/PAR,UND,12012.0
005162,VIDRIO 4MM .10M*1M TIRA,UND,2919.0
004639,TORN PAMPH 2x 8,UND,84.0
004654,GUIA PLASTICA VC-50-20,UND,128.0
004696,REMACHE POT 4 X 4,UND,53.0
1998,PERFIL ALUM.HORIZONT 50-20,UND,50600.0
3690,PERFIL ALUM.JAMBA50-20,UND,48900.0
3693,PERFIL ALUM.TRASLAPE 50-20,UND,54920.0
3852,"""REMACHE POP 4-2 1/4""""X1/8",UND,59.0
4670,PERFIL ALUM.ENGANCHE 50-20,UND,45100.0
5304,PERFIL ALUM.HORIZONT 50-20,UND,34100.0
6155,PERFIL ALUM ADAPTADOR 5020,UND,31900.0
904,PERFIL ALUM.SILLAR50-20,UND,53900.0
906,PERFIL ALUM.CABEZAL 50-20,UND,51700.0
004633,LUCETA ALUM.VIDR.MOD= 7-44,M2,96790.0
000146,PERFIL ALUM.SILLAR7-44,UND,59043.0
000633,PERFIL ALUM.CABEZAL 7-44,UND,61441.0
001457,PERFIL ALUM.HORIZONT 7-44,UND,45954.0
001671,PERFIL ALUM.HORIZONT 7-44,UND,61645.0
003580,PERFIL ALUM.ENGANCHE 7-44,UND,62766.0
003691,PERFIL ALUM.JAMBA7-44,UND,54920.0
003693,PERFIL ALUM.TRASLAPE 50-20,UND,54920.0
003694,PERFIL ALUM.TRASLAPE 7-44,UND,61645.0
004652,EMPAQUE NEOPRENO,ML,1913.0
6157,CERRADURA ALUMINIO JAGUAR,UND,7700.0
004655,MANIJA BASCULANTE,UND,5308.0
005081,LUCETA ALUM/MOD=38-31,ML,118845.0
3993,PISAVIDRIO U 1/2X1/2 ANOLO,UND,10000.0
4652,EMPAQUE NEOPRENO,ML,1913.0
004634,ALACENA ALUMINIO-ACRILICO,M2,69679.0
004635,PERFIL U 3x1.1/2x6 SP,UND,114323.0
004656,"""UNION 8CMX1/8""""""",UND,3900.0
004699,TORN GOLOSO 2.1/2x 8,UND,179.0
006155,PERFIL ALUM ADAPTADOR 5020,UND,31900.0
1677,RODAMIENTO NYLON PC-744,UND,4400.0
005083,VENTANA ALUMINIO MOD=38-31,M2,104400.0
004638,VENTANA ALUMINIO MOD=7-44,M2,125387.0
1457,PERFIL ALUM.HORIZONT 7-44,UND,45954.0
1671,PERFIL ALUM.HORIZONT 7-44,UND,61645.0
3580,PERFIL ALUM.ENGANCHE 7-44,UND,62766.0
3691,PERFIL ALUM.JAMBA7-44,UND,54920.0
3694,PERFIL ALUM.TRASLAPE 7-44,UND,61645.0
004637,VENTANA ALUMINIO MOD=50-20,M2,95044.0
005522,VIDR.LAM BRONCE C 4MM+4MM,M2,174900.0
002325,VENTANA AL.CORR.1400X1600C,UND,265054.0
002326,VENTANA AL.CORR.1600X1200C,UND,275660.0
6156,PERFIL ALUM ADAPTADOR 744,UND,29700.0
4696,REMACHE POT 4 X 4,UND,53.0
1674,GUIA PLASTICA VC-744,UND,54.0
000759,PERFIL ALUM.BARRA TOALLERO,UND,22417.0
004701,LAM.ACRILICA 75% ACRILICO,UND,87628.0
004702,TORN AVELLA .1/2x 8,UND,69.0
004703,"""UNION 1CM*4CM*1/8"""" ALUMI",UND,3076.0
004705,MANIJA ALUM.MEDIANA,UND,6114.0
005074,RODACHIN/DIV/BANO COLGANTE,UND,4076.0
005078,SOPORTE ALUMINIO TOALLERO,UND,2976.0
005082,DIVISION BANOMOD=42-15,M2,92684.0
002186,PERF ALUM F06 ENCHAPE 8X6M,UND,58972.0
005063,"""PERFIL A/T/L 3""""x1.1/2x6",UND,122199.0
005065,"""TENS/VAR 3/8"""" C.R TUERC.",UND,78169.0
005067,PERFIL U .1/2x .1/2x6,UND,21907.0
005152,RIEL NAVE COLGANTE *6.0M,UND,56214.0
005163,PERFIL GUIA INFERIOR *6.0M,UND,52841.0
005075,RODACHIN ALACENA ALUM/ACRI,UND,3650.0
004645,"""TUBUL.ALUM.1.1/2""""X1.1/2""",UND,68370.0
004712,"""UNION 4CM*4CM*1/8""""""",UND,2293.0
004700,"""PERF.""""U"""" 1.1/2""""*3/4""""",UND,44833.0
005064,"""PERFIL A/T/L 3""""x1""""x6",UND,106478.0
005066,VIDRIO CLARO 5MM,M2,32500.0
5164,MANIJA ALUM.OREJA BURRO,UND,11500.0
004640,PERSIANA ALUMINIO 7CMX6M,UND,42082.0
005080,PERFIL U 1.1/2x1x6,UND,46669.0
5065,"""TENS/VAR 3/8"""" C.R TUERC.",UND,78169.0
004643,TORN PAMPH 3x 8,UND,185.0
005069,"""PERFIL TUB ALUM 3"""" x1.1/",UND,104236.0
004636,PERFIL U 3x1.1/2x6 CP,UND,104669.0
004641,"""BISAGRA 3x2.1/2""""ALUMI",UND,4247.0
004642,TORN AVELLA .3/4x10,UND,100.0
005068,"""PERFIL TUB ALUM 3"""" x1.1/",UND,132825.0
4641,"""BISAGRA 3x2.1/2""""ALUMI",UND,4247.0
4656,"""UNION 8CMX1/8""""""",UND,3900.0
004648,TUBO ALUMINIO1.1/2x6M,UND,99337.0
004657,"""ESCUDO ANCLAJE ALUM. 1/2""",UND,16859.0
004692,"""PERF.OVALO 3""""*1""""*6M AL",UND,95084.0
004693,"""TAPA OVALO3""""x1""""",UND,2777.0
004694,PLATINA 1.1/ 2x8x 1/ 8,UND,1587.0
005070,TUBULAR ALUMINIO T-579,UND,128894.0
005071,"""SOPORTE PLATINA 4""""*4""""*1",UND,135645.0
004623,ALFAJIA ALUM.160 MM,UND,114018.0
424,ALFAJIA 220MM L 22CM 0449,UND,125000.0
000942,PLACOTEX [PEGANTE IMP.],GL,49900.0
002869,TORN GOLOSO 3x10,UND,383.0
004631,PERF/JUNTA ALUMINIO*6.0M,UND,80586.0
3624,LAM.ALUMINIO1.7 MM,M2,46250.0
MQ0156,MAQUINA DOBLADORA LAMINA,LAM,15000.0
346,"""CHAZO PLASTICO .3/16""""""",UND,65.0
3636,ANGULO 1x 3/ 4 ALU,ML,5800.0
4635,PERFIL U 3x1.1/2x6 SP,UND,114323.0
4643,TORN PAMPH 3x 8,UND,185.0
5068,"""PERFIL TUB ALUM 3"""" x1.1/",UND,132825.0
004647,"""TUBUL.ALUM.1""""X2""""",UND,65008.0
005079,PERFIL U 2x1x6,UND,53799.0
000305,"""BISAGRA 3x2.1/2""""COBRI",PAR,9800.0
001717,"TUBO LAM CR C20 ,3/4X ,3/4",UND,13979.0
3558,"ANGULO 2,1/2x 1/ 4",ML,100900.0
3999,HIERR.DE 60000 PSI 420 MPA,KLS,4287.0
955,ANGULO 3x 3/ 8,UND,77136.0
422,BROCHA 2CERDA,UND,6900.0
002016,PLATINA3/16x1x6M,UND,18428.0
002015,"""VARILLA CUADRADA 1/2""""""",UND,32312.0
001707,"""MALLA ESLABONADA 2"""" #1",M2,13462.0
005549,ESMALTE PINTURA DE ALUMINI,GLN,88900.0
001719,"""HIERRO .1/2"""" 60.000 [6",KLS,4000.0
003931,"PLATINA1/ 8x1,1/2x6M",UND,19564.0
003557,VARILLA CUADRADA 12MM,UND,24811.0
001187,"""CADENA GALVANIZADA ,3/16""",ML,9900.0
4628,TORN PAMPH.1/2x 8,UND,229.0
5559,"""BISAGRA TUBULAR 1.1/2""""""",UND,5499.0
3679,SILICONA TRANSPARENT.11 OZ,UND,19900.0
3963,CIERRE 1/2 LUNA,UND,5900.0
3967,RODAMIENTO NYLON VC-50-20,UND,4789.0
4654,GUIA PLASTICA VC-50-20,UND,128.0
4639,TORN PAMPH 2x 8,UND,84.0
4805,TUB A.INOX 1 12,ML,46400.0
5062,SOLDADURA ACERO INOXIDABLE,KLS,25343.0
005085,MESON A.INOX 150X60 POZUEL,UND,89900.0
329,SILICONA TRANSPARENTE 781,UND,29900.0
5061,LAM.ACERO INOX C.18 304,UND,335200.0
1526,MESON A.INOX. 100X52 POZUE,UND,103000.0
1530,MESON A.INOX 120X60 POZUEL,UND,274000.0
001358,TABLA PVC 3X10X100CM,UND,29193.0
001359,TABLA PVC 2.5X10X300 CM,UND,24281.0
6150,TABLA PVC 2.5X15X300 CM,UND,34500.0
6151,TABLON PVC 5.0X15X300CM,UND,68600.0
001360,CUARTON 5.0X10X300 CM,UND,48832.0
001361,RECTANGULAR PVC 7.5X9.0X19,UND,44055.0
001364,POSTE CUADRADO PVC 10X300C,UND,72186.0
001443,POSTE CUADRADO PVC 8.0X210,UND,38216.0
001445,POSTE REDONDO PVC 7.5X290,UND,43524.0
001447,POSTE REDONDO PVC 10X300CM,UND,76432.0
005337,POSTE PVC 1.1/4x295- 3.5CM,UND,12208.0
005339,POSTE CUADRADO PVC 9.0X22,UND,59978.0
005340,POSTE CUADRADO PVC 9.0X300,UND,75901.0
6152,POSTE CUADRADO PVC 12X300C,UND,100000.0
6153,POSTE CUADRADO PVC 15X300C,UND,150000.0
6154,POSTE REDONDO 15X300CM 6,UND,180000.0
000740,PERFIL ALUM.TRASLAPE 4215,UND,10597.0
000756,PERFIL ALUM.JAMBA 343 P421,UND,31383.0
000757,PERFIL ALUM.CABEZAL 346 P4,UND,39229.0
000758,PERFIL ALUM.SILLAR4215,UND,39229.0
000761,LAM.ACRILICO 50% ACRILICO,UND,113064.0
SC0103,SUBCONTRATO CARPINTERIA PANELERIA,GLB,1.0
3649,ESCOB.PLASTICA 1.1/2X1.1/2,UND,74.0
4625,ANGEO FIBRA VIDRIO 1.22 AN,ML,11901.0
4626,PERFIL ALUM 364 3X6 LIV,UND,28021.0
4650,CORDON CAUCHO,ML,934.0
6159,PERFIL ALUM 249 3X6 PESADO,UND,53900.0
6160,PERFIL ALUM CABEZAL 248 AN,UND,69300.0
001224,PERFIL TUB.ALUM 3 x1.1/2,UND,157877.0
003993,PISAVIDRIO U 1/2X1/2 ANOLO,UND,10000.0
1610,PLACA BOARD 10MM,UND,73500.0
001610,PLACA BOARD 10MM,UND,73500.0
000169,TOPE PARA PUERTA,UND,2101.0
000659,"ANGULO 1,1/4x 1/ 8",UND,31867.0
000661,ANGULO 2x 3/16,UND,63791.0
000669,PASADOR CIERRE NAVE PUERTA,UND,8900.0
000673,PIVOTE NAVE PUERTA,UND,11900.0
001503,LAM.COLD ROLLEDC.22,UND,69000.0
001204,LAM.ACERO INOX C.18 304 1X,UND,390000.0
001501,LAM.COLD ROLLED C.18,UND,105800.0
001814,PARAL EXTREMO A.INOX 36-46,UND,745411.0
001806,PARAL LATERAL A.INOX 25-30,UND,493873.0
001810,PARAL EXTREMO A.INOX 10-11,UND,335039.0
001803,DIV.BANO A.INOX. 120-130CM,UND,1259229.0
001809,PTA.DIV.A.INOX 55-60CM,UND,626145.0
001815,PERFIL RECIBIDOR A.INOX 20,UND,101319.0
001805,DIV.ORINAL A.INOX 96X46,UND,395286.0
000566,PLACA BOARD 14MM,UND,108159.0
005806,PLACA BOARD 8MM,UND,59709.0
001576,LIJA 240MADE,PLI,1500.0
002163,PERFIL D PARAL 59 244-C26,UND,6634.0
002170,PERFIL D CANAL 60 244-C26,UND,7069.0
002878,TORN P/LAM 1.1/2x 8,UND,56.0
000558,PERFIL D PARAL 89 244-C26,UND,7577.0
000559,PERFIL D CANAL 90 244-C26,UND,6568.0
002160,PERFIL D PARAL 92 244-C24,UND,12550.0
002561,PERFIL D CANAL 93 244-C24,UND,10675.0
002155,PERFIL D PARAL 63 244-C20,UND,18443.0
002159,PERFIL D CANAL 63 244-C20,UND,18320.0
002156,PERFIL D PARAL 89X32 244-,UND,13311.0
002164,PERFIL D CANAL 90X25 244-,UND,9970.0
002157,PERFIL D PARAL 92 244-C20,UND,19720.0
002165,PERFIL D CANAL 92 244-C20,UND,15729.0
002158,PERFIL D PARAL 140 244-C20,UND,42265.0
002166,PERFIL D CANAL 140 244-C20,UND,33033.0
002213,PERFIL D OMEGA 63 305-C26,UND,6433.0
002215,PERFIL D VIGUE 41 305-C26,UND,5338.0
002217,PERFIL D ANGULO 30 244-C26,UND,3246.0
003600,TIRO ANCLAJE AMARILLO,UND,349.0
000346,"""CHAZO PLASTICO .3/16""""""",UND,65.0
002876,TORN P/LAM 2x 8,UND,63.0
MODM01,MANO OBRA 2 AYUDANTES-1 OFICIAL,HC,27000.0
001225,PATA TORNILLO NIVELADOR,UND,4743.0
003346,ESMALTE SEMIBRILLANTE,GLN,63000.0
002129,CORTINA ENROLLAB.PENTAGRAM,UND,778932.0
1538,BOTON ACERO INOX.NAVE VIDR,UND,8800.0
307,BISAGRA A.INOX VIDRIO 8MM,UND,36945.0
3850,VIDRIO TEMPLADO INCOL. 8M,M2,118000.0
3922,CHAPETA A.INOX VIDRIO 8MM,UND,16500.0
5067,PERFIL U .1/2x .1/2x6,UND,21907.0
309,SISTEMA GLASSVIT A.INOX BA,UND,112200.0
6158,VIDRIO PERFORACION 16MM,UND,5500.0
003774,JUEGO INCRUSTAR,JGO,44900.0
000738,JUEGO INCRUSTAR,JGO,97200.0
000739,JUEGO INCRUSTAR 4 PIEZAS C,JGO,71900.0
000744,JABONERA BLANCA,UND,17900.0
000796,PAPELERA BLANCA,UND,17800.0
003823,TOALL.GANCH.SENC-CERAMICO,UND,16900.0
005560,TOALLERO BARRA CERAMICA,UND,23400.0
005562,TOALLERO GANCHO CROMADO,UND,27900.0
005564,TOALLERO BARRA CROMO,UND,33000.0
005563,PORTARROLLO CROMO SENCI,UND,25900.0
005561,JABONERA ACRILICA,UND,22500.0
6074,KIT ACCES PLASTICO CROMO 6,JGO,60000.0
6075,KIT ACCES METAL CROMO 6P M,JGO,140000.0
003819,TAPA REGISTRO PVC 8X8,UND,10500.0
003818,TAPA REGISTRO PVC 6X6,UND,10900.0
002630,TAPA REGISTRO6X6,UND,20900.0
001428,TAPA REGISTRO6X6 AL-BR,UND,23900.0
001108,FLANCHE PARA TUBO DUCHA,UND,2900.0
002937,TUBO ALUMINIO.3/4x6M,ML,4200.0
003820,PIRLAN PLASTICO-PVC,UND,4200.0
6064,BARRA SEGURIDAD AI-80-90CM,UND,105000.0
6065,BARRA SEGURIDAD AI-105-110,UND,170000.0
6177,BARRA SEGURIDAD PLEGAB AI,UND,350000.0
002449,SIFON LAVAM ACOPLE SENC,UND,15000.0
00329,SILICONA TRANSPARENTE 781,UND,29900.0
003775,LAVAMANOS LINEA ECONOM [CO,UND,57300.0
001516,LAVAM.SOPORTE BRAZOS FREE,UND,161000.0
001517,LAVAM.AQUAJET COLGAR CF HG,UND,330000.0
002462,SIFON LAVAM ACOPLE BOTELLA,UND,31500.0
006110,ORINAL GRANDE SUSPENDIDO I,UND,310000.0
001995,ORINAL MEDIANO PARA FLUXO,UND,190000.0
001988,ORINAL PEQUENO6100,UND,142900.0
003285,MANGUERA FLEXIBLE GRIFLEX,UND,4000.0
003784,SANITARIO LINEA ECONOMICA,JGO,163900.0
006108,BRIDA SANITARIA 4 PVC,UND,39000.0
3915,TAZA ALONGADO INSTITUCIONA,UND,550000.0
001054,TAZA SANITARIA FLUXOMETRO,UND,386000.0
003786,TAZA ALONGADO DISCAPACIDAD,UND,1560000.0
002440,SANITAR TANQ BAJO DUAL LIN,UND,307900.0
003992,MANGUERA ACOPLE REFORZADA,UND,7500.0
000802,SANITARIO LINEA MEDIA ALON,UND,449900.0
001250,FLUXOMETRO PARASANITARIO,UND,256000.0
002675,TAZA SANITARIA FLUXOMETRO,UND,512900.0
001165,LAVAM.COLGAR LINEA MEDIA,UND,77900.0
003057,SANITARIO INFANTIL,UND,396900.0
005743,LAVAM. PEDESTAL LINEA ECON,JGO,93900.0
005744,LAVAMANOS PEDEST LINEA MED,UND,122200.0
001313,LAVAM.SOBREPONER LINEA ECO,UND,129900.0
