codigo_recurso,descripcion_recurso,unidad_recurso,cantidad_recurso,desper,vr_unitario,vr_parcial,codigo_analisis
005769,MINIBREAKER 5 A 32 AMPERIO,UND,1.0,0.0,17817.0,17817.0,05-10-10
MOIE02,MANO OBRA ELECTRICAS 2 AYUDANTE-1 OFI,HC,0.4,0.0,45540.0,18216.0,05-10-10
MQ0301,HERRAMIENTA MENOR,GLB,1.0,0.0,1600.0,1600.0,05-10-10
005770,TOMA TIERRA AISLADA NARANJ,UND,1.0,0.0,19900.0,19900.0,05-10-11
MOIE01,MANO OBRA ELECTRICAS 1 AYUDANTE-1 OFI,HC,0.2,0.0,33455.0,6691.0,05-10-11
MQ0301,HERRAMIENTA MENOR,GLB,0.1,0.0,1600.0,160.0,05-10-11
002511,"SOLDADURA PVC ,1/ 4 GLN",UND,0.003,5.0,85900.0,271.0,05-10-12
004041,ALAMBRE COBRE THWN #12,ML,9.0,10.0,2118.0,20970.0,05-10-12
004051,"""TERMINAL PVC ,1/2""""""",UND,2.0,0.0,493.0,986.0,05-10-12
004058,"""CURVA PVC ,1/2""""""",UND,1.0,0.0,1163.0,1163.0,05-10-12
004066,LIMPIADOR PVC 760-G 1/4 GL,UND,0.003,5.0,43200.0,136.0,05-10-12
004068,"""TUBO PVC,1/2"""" X 3 MTS",UND,1.0,5.0,6565.0,6893.0,05-10-12
004076,CAJA 2x 4PVC,UND,1.0,0.0,2296.0,2296.0,05-10-12
004086,ALAMBRE GALVANIZADO # 18,KG,0.1,0.0,9900.0,990.0,05-10-12
004182,CINTA AISLANTE # 33,UND,0.01,0.0,14900.0,149.0,05-10-12
005770,TOMA TIERRA AISLADA NARANJ,UND,1.0,0.0,19900.0,19900.0,05-10-12
MOIE01,MANO OBRA ELECTRICAS 1 AYUDANTE-1 OFI,HC,1.1,0.0,33455.0,36801.0,05-10-12
MQ0301,HERRAMIENTA MENOR,GLB,0.1,0.0,1600.0,160.0,05-10-12
1332,CABLE 3X12 AWG-7H TRENZADO,ML,5.0,0.0,2900.0,14500.0,05-10-13
2511,"SOLDADURA PVC ,1/ 4 GLN",UND,0.003,0.0,85900.0,258.0,05-10-13
4051,"""TERMINAL PVC ,1/2""""""",UND,2.0,0.0,493.0,986.0,05-10-13
4066,LIMPIADOR PVC 760-G 1/4 GL,UND,0.003,0.0,43200.0,130.0,05-10-13
4068,"""TUBO PVC,1/2"""" X 3 MTS",UND,1.7,0.0,6565.0,11161.0,05-10-13
4076,CAJA 2x 4PVC,UND,1.0,0.0,2296.0,2296.0,05-10-13
4248,TOMA NARANJA TIERRA AISLAD,UND,1.0,0.0,13882.0,13882.0,05-10-13
753,CINTA AISLANTE 33 SUPER,ROL,0.01,0.0,12000.0,120.0,05-10-13
MOME01,MANO OBRA METALISTERIA 1 AYUDANTE-1 OFI,HC,1.1,0.0,28675.0,31543.0,05-10-13
MQ0301,HERRAMIENTA MENOR,GLB,0.1,0.0,1600.0,160.0,05-10-13
000111,ALAMBRE NEGRO# 18,KLS,0.01,5.0,5756.0,60.0,05-10-14
001722,"""HIERRO .1/2"""" 60.000 [6",KG.,0.32,0.0,4000.0,1280.0,05-10-14
001761,"ANGULO 1,1/2x 3/16",UND,0.4,0.0,48684.0,19474.0,05-10-14
002414,ROCA MUERTA,M3,0.07,0.0,8800.0,616.0,05-10-14
002556,TABLA 1x10x300 OTOBO,UND,1.0,0.0,13007.0,13007.0,05-10-14
003569,"""SOLDADURA 6011 x 1/8""""""",KLS,0.5,0.1,11996.0,6004.0,05-10-14
004080,CABLE COBRE DESNUDO #4,ML,9.0,5.0,6180.0,58401.0,05-10-14
004565,HIDROSOLTA X 15 KGS,UND,3.0,0.0,71247.0,213741.0,05-10-14
004568,TAPA REGISTRO A TIERRA 20,UND,3.0,0.0,44277.0,132831.0,05-10-14
004570,VARILLA COBRE,UND,3.0,0.0,182000.0,546000.0,05-10-14
004600,HIERR.DE 37000 PSI 259 MPA,KLS,0.6,0.0,4000.0,2400.0,05-10-14
MOAG01,MANO OBRA ALBANILERIA1 AYUDANTE,HC,4.5,0.0,8949.0,40271.0,05-10-14
MOIE01,MANO OBRA ELECTRICAS1 AYUDANTE-1 OFI,HC,3.6,0.0,33455.0,120438.0,05-10-14
MQ0301,HERRAMIENTA MENOR,GLB,1.0,0.0,1600.0,1600.0,05-10-14
1346,CABLE 3X12 AWG-7H HLFRLS,ML,1.0,0.0,4950.0,4950.0,05-10-15
5902,AMARRAS PLASTICAS 55 CMS,UND,0.01,0.0,1200.0,12.0,05-10-15
MOIE01,MANO OBRA ELECTRICAS1 AYUDANTE-1 OFI,HC,0.05,0.0,33455.0,1673.0,05-10-15
MQ0301,HERRAMIENTA MENOR,GLB,0.05,0.0,1600.0,80.0,05-10-15
1346,CABLE 3X12 AWG-7H HLFRLS,ML,1.0,0.0,4950.0,4950.0,05-10-16
5902,AMARRAS PLASTICAS 55 CMS,UND,0.01,0.0,1200.0,12.0,05-10-16
MOIE01,MANO OBRA ELECTRICAS1 AYUDANTE-1 OFI,HC,0.05,0.0,33455.0,1673.0,05-10-16
MQ0301,HERRAMIENTA MENOR,GLB,0.05,0.0,1600.0,80.0,05-10-16
4212,TOMA DOBLE P-T AMBIA,UND,1.0,0.0,14036.0,14036.0,05-10-17
MOME01,MANO OBRA METALISTERIA 1 AYUDANTE-1 OFI,HC,0.5,0.0,28675.0,14338.0,05-10-17
MQ0301,HERRAMIENTA MENOR,GLB,0.1,0.0,1600.0,160.0,05-10-17
6161,UPS 10 KVA,UND,1.0,0.0,12342000.0,12342000.0,05-10-18
MOIE02,MANO OBRA ELECTRICAS2 AYUDANTE-1 OFI,HC,15.0,0.0,45540.0,683100.0,05-10-18
MQ0301,HERRAMIENTA MENOR,GLB,1.0,0.0,1600.0,1600.0,05-10-18
MOTE01,MANO OBRA TELECOMUNIC. 1 AYUD-1 TECNICO,HC,0.25,0.0,25263.0,6316.0,05-12-01
MQ0301,HERRAMIENTA MENOR,GLB,0.8,0.0,1600.0,1280.0,05-12-01
MOTE01,MANO OBRA TELECOMUNIC. 1 AYUD-1 TECNICO,HC,0.15,0.0,25263.0,3789.0,05-12-02
6053,SWITCHE CISCO 48 PUERTOS-2,UND,1.0,0.0,10700000.0,10700000.0,05-13-01
MOTE01,MANO OBRA TELECOMUNIC. 1 AYUD-1 TECNICO,HC,27.5,0.0,25263.0,694733.0,05-13-01
MOTE04,MANO OBRA GARANTIA EQUIPO EN EL SITIO,GLB,1.0,0.0,428000.0,428000.0,05-13-01
005766,SWITCHE 10/100/16 PUERTOS,UND,1.0,0.0,1.0,1.0,05-13-02
MOIE02,MANO OBRA ELECTRICAS2 AYUDANTE-1 OFI,HC,10.0,0.0,45540.0,455400.0,05-13-02
MQ0301,HERRAMIENTA MENOR,GLB,2.0,0.0,1600.0,3200.0,05-13-02
005765,SWITCHE 10/100/24 PUERTOS,UND,1.0,0.0,2066316.0,2066316.0,05-13-03
MOIE02,MANO OBRA ELECTRICAS2 AYUDANTE-1 OFI,HC,11.0,0.0,45540.0,500940.0,05-13-03
MQ0301,HERRAMIENTA MENOR,GLB,2.0,0.0,1600.0,3200.0,05-13-03
1475,SWITCHE 48 POE 10-100-1000,UND,1.0,0.0,7500000.0,7500000.0,05-13-04
MOTE01,MANO OBRA TELECOMUNIC. 1 AYUD-1 TECNICO,HC,40.0,0.0,25263.0,1010520.0,05-13-04
MQ0301,HERRAMIENTA MENOR,GLB,4.0,0.0,1600.0,6400.0,05-13-04
MOIE01,MANO OBRA ELECTRICAS1 AYUDANTE-1 OFI,HC,1.0,0.0,33455.0,33455.0,05-20-01
MQ0301,HERRAMIENTA MENOR,GLB,1.5,0.0,1600.0,2400.0,05-20-01
004006,CABLE COBRE THW #2,ML,3.0,0.0,28951.0,86853.0,06-02-02
004007,CABLE COBRE THW #1/0,ML,6.0,0.0,47301.0,283806.0,06-02-02
005604,CONECTOR AMFRAU KZ3-95,UND,3.0,0.0,12800.0,38400.0,06-02-02
MOIE03,MANO OBRA ING.ELECTR 3 AYUD-1 OFI-1 PROF,HC,0.09,0.0,105059.0,9455.0,06-02-02
MQ0301,HERRAMIENTA MENOR,GLB,1.01,0.0,1600.0,1616.0,06-02-02
004007,CABLE COBRE THW #1/0,ML,3.0,0.0,47301.0,141903.0,06-02-04
004008,CABLE COBRE THW #2/0,ML,6.0,0.0,59120.0,354720.0,06-02-04
005604,CONECTOR AMFRAU KZ3-95,UND,3.0,0.0,12800.0,38400.0,06-02-04
MOIE03,MANO OBRA ING.ELECTR 3 AYUD-1 OFI-1 PROF,HC,0.087,0.0,105059.0,9140.0,06-02-04
MQ0301,HERRAMIENTA MENOR,GLB,1.01,0.0,1600.0,1616.0,06-02-04
004006,CABLE COBRE THW #2,ML,3.0,0.0,28951.0,86853.0,06-02-07
004007,CABLE COBRE THW #1/0,ML,9.0,0.0,47301.0,425709.0,06-02-07
005604,CONECTOR AMFRAU KZ3-95,UND,4.0,0.0,12800.0,51200.0,06-02-07
MOIE03,MANO OBRA ING.ELECTR 3 AYUD-1 OFI-1 PROF,HC,0.09,0.0,105059.0,9455.0,06-02-07
MQ0301,HERRAMIENTA MENOR,GLB,1.012,0.0,1600.0,1619.0,06-02-07
004007,CABLE COBRE THW #1/0,ML,3.0,0.0,47301.0,141903.0,06-02-08
004008,CABLE COBRE THW #2/0,ML,9.0,0.0,59120.0,532080.0,06-02-08
005604,CONECTOR AMFRAU KZ3-95,UND,4.0,0.0,12800.0,51200.0,06-02-08
MOIE03,MANO OBRA ING.ELECTR 3 AYUD-1 OFI-1 PROF,HC,0.09,0.0,105059.0,9455.0,06-02-08
MQ0301,HERRAMIENTA MENOR,GLB,1.012,0.0,1600.0,1619.0,06-02-08
004443,TRANSFORMADOR 1F 15 KVA,UND,1.0,0.0,3435000.0,3435000.0,06-02-09
MOIE03,MANO OBRA ING.ELECTR 3 AYUD-1 OFI-1 PROF,HC,1.193,0.0,105059.0,125335.0,06-02-09
MQ0301,HERRAMIENTA MENOR,GLB,52.492,0.0,1600.0,83987.0,06-02-09
004279,TRANSFORMADOR 1F 25 KVA,UND,1.0,0.0,4737071.0,4737071.0,06-02-10
MOIE03,MANO OBRA ING.ELECTR 3 AYUD-1 OFI-1 PROF,HC,1.193,0.0,105059.0,125335.0,06-02-10
MQ0301,HERRAMIENTA MENOR,GLB,52.492,0.0,1600.0,83987.0,06-02-10
004280,"TRANSFORMADOR 17 35,5 KVA",UND,1.0,0.0,5397921.0,5397921.0,06-02-11
MQ0301,HERRAMIENTA MENOR,GLB,52.492,0.0,1600.0,83987.0,06-02-11
004444,TRANSFORMADOR 1F 50 KVA,UND,1.0,0.0,6600000.0,6600000.0,06-02-12
MOIE03,MANO OBRA ING.ELECTR 3 AYUD-1 OFI-1 PROF,HC,1.193,0.0,105059.0,125335.0,06-02-12
MQ0301,HERRAMIENTA MENOR,GLB,52.492,0.0,1600.0,83987.0,06-02-12
004445,TRANSFORMADOR 1F 75 KVA,UND,1.0,0.0,8750000.0,8750000.0,06-02-13
MOIE03,MANO OBRA ING.ELECTR 3 AYUD-1 OFI-1 PROF,HC,1.534,0.0,105059.0,161161.0,06-02-13
MQ0301,HERRAMIENTA MENOR,GLB,67.496,0.0,1600.0,107994.0,06-02-13
004474,"TRANSFORMADOR 3F 112,5 KVA",UND,1.0,0.0,14695000.0,14695000.0,06-02-14
MOIE03,MANO OBRA ING.ELECTR 3 AYUD-1 OFI-1 PROF,HC,1.534,0.0,105059.0,161161.0,06-02-14
MQ0301,HERRAMIENTA MENOR,GLB,67.496,0.0,1600.0,107994.0,06-02-14
004281,TRANSFORMADOR 3F 15 KVA,UND,1.0,0.0,6054482.0,6054482.0,06-02-15
MOIE03,MANO OBRA ING.ELECTR 3 AYUD-1 OFI-1 PROF,HC,1.193,0.0,105059.0,125335.0,06-02-15
MQ0301,HERRAMIENTA MENOR,GLB,52.492,0.0,1600.0,83987.0,06-02-15
004446,TRANSFORMADOR 3F 30 KVA,UND,1.0,0.0,7850000.0,7850000.0,06-02-16
MOIE03,MANO OBRA ING.ELECTR 3 AYUD-1 OFI-1 PROF,HC,1.193,0.0,105059.0,125335.0,06-02-16
MQ0301,HERRAMIENTA MENOR,GLB,52.492,0.0,1600.0,83987.0,06-02-16
004448,TRANSFORMADOR 3F 45 KVA,UND,1.0,0.0,9350000.0,9350000.0,06-02-17
MOIE03,MANO OBRA ING.ELECTR 3 AYUD-1 OFI-1 PROF,HC,1.193,0.0,105059.0,125335.0,06-02-17
MQ0301,HERRAMIENTA MENOR,GLB,52.492,0.0,1600.0,83987.0,06-02-17
004472,TRANSFORMADOR 3F 75 KVA,UND,1.0,0.0,11832539.0,11832539.0,06-02-18
MOIE03,MANO OBRA ING.ELECTR 3 AYUD-1 OFI-1 PROF,HC,1.534,0.0,105059.0,161161.0,06-02-18
MQ0301,HERRAMIENTA MENOR,GLB,67.496,0.0,1600.0,107994.0,06-02-18
MOIE03,MANO OBRA ING.ELECTR 3 AYUD-1 OFI-1 PROF,HC,1.193,0.0,105059.0,125335.0,06-02-24
MQ0301,HERRAMIENTA MENOR,GLB,52.492,0.0,1600.0,83987.0,06-02-24
005439,DERECHOS CONEXION EPSA,UND,1.0,0.0,102607.0,102607.0,06-02-25
004596,TRANSFORMADOR 3F 150 KVA,UND,1.0,0.0,19626051.0,19626051.0,06-02-30
MOIE02,MANO OBRA ELECTRICAS2 AYUDANTE-1 OFI,HC,22.0,0.0,45540.0,1001880.0,06-02-30
MQ0301,HERRAMIENTA MENOR,GLB,2.0,0.0,1600.0,3200.0,06-02-30
005459,TRAFO 1F5KVA/13200 V,UND,1.0,0.0,2496073.0,2496073.0,06-02-34
MOIE03,MANO OBRA ING.ELECTR 3 AYUD-1 OFI-1 PROF,HC,1.0,0.0,105059.0,105059.0,06-02-34
MQ0301,HERRAMIENTA MENOR,GLB,52.0,0.0,1600.0,83200.0,06-02-34
004269,CONECTOR COMPRES,UND,4.0,0.0,3800.0,15200.0,06-02-35
004469,FUSIBLE ALTA TENSION,UND,2.0,0.0,6000.0,12000.0,06-02-35
004471,CORTACIRCUITO 15000 VOLT,UND,2.0,0.0,145200.0,290400.0,06-02-35
004486,ALAMBRE CUBRE D.D. # 4,ML,2.0,0.0,16680.0,33360.0,06-02-35
MOIE03,MANO OBRA ING.ELECTR 3 AYUD-1 OFI-1 PROF,HC,0.81,0.0,105059.0,85098.0,06-02-35
MQ0301,HERRAMIENTA MENOR,GLB,17.6,0.0,1600.0,28160.0,06-02-35
004269,CONECTOR COMPRES,UND,6.0,0.0,3800.0,22800.0,06-02-36
004469,FUSIBLE ALTA TENSION,UND,3.0,0.0,6000.0,18000.0,06-02-36
004471,CORTACIRCUITO 15000 VOLT,UND,3.0,0.0,145200.0,435600.0,06-02-36
004486,ALAMBRE CUBRE D.D. # 4,ML,3.0,0.0,16680.0,50040.0,06-02-36
MOIE03,MANO OBRA ING.ELECTR 3 AYUD-1 OFI-1 PROF,HC,1.01,0.0,105059.0,106110.0,06-02-36
MQ0301,HERRAMIENTA MENOR,GLB,35.2,0.0,1600.0,56320.0,06-02-36
004109,"""TUBO GALV. ,1/2"""" X 3 MT",UND,1.0,0.0,32480.0,32480.0,06-02-37
004269,CONECTOR COMPRES,UND,2.0,0.0,3800.0,7600.0,06-02-37
004470,PARARRAYO 10 KA POLIMERICO,UND,2.0,0.0,119000.0,238000.0,06-02-37
004486,ALAMBRE CUBRE D.D. # 4,ML,14.0,0.0,16680.0,233520.0,06-02-37
004570,VARILLA COBRE,UND,1.0,0.0,182000.0,182000.0,06-02-37
005803,CONECTOR VARILLA COBRE,UND,1.0,0.0,6032.0,6032.0,06-02-37
MOIE03,MANO OBRA ING.ELECTR 3 AYUD-1 OFI-1 PROF,HC,0.81,0.0,105059.0,85098.0,06-02-37
MQ0301,HERRAMIENTA MENOR,GLB,17.6,0.0,1600.0,28160.0,06-02-37
004109,"""TUBO GALV. ,1/2"""" X 3 MT",UND,1.0,0.0,32480.0,32480.0,06-02-38
004269,CONECTOR COMPRES,UND,3.0,0.0,3800.0,11400.0,06-02-38
004470,PARARRAYO 10 KA POLIMERICO,UND,3.0,0.0,119000.0,357000.0,06-02-38
004486,ALAMBRE CUBRE D.D. # 4,ML,15.0,0.0,16680.0,250200.0,06-02-38
004570,VARILLA COBRE,UND,1.0,0.0,182000.0,182000.0,06-02-38
005803,CONECTOR VARILLA COBRE,UND,1.0,0.0,6032.0,6032.0,06-02-38
MOIE03,MANO OBRA ING.ELECTR 3 AYUD-1 OFI-1 PROF,HC,1.02,0.0,105059.0,107160.0,06-02-38
MQ0301,HERRAMIENTA MENOR,GLB,35.2,0.0,1600.0,56320.0,06-02-38
004265,SOPORTE CUBO PROTECCIONES,UND,2.0,0.0,12130.0,24260.0,06-02-39
004277,"""TORN CARRUAJE 5/8X 1.1/2""",UND,2.0,0.0,1300.0,2600.0,06-02-39
004278,"""TORN CARRUAJE 5/8X 3.3/4""",UND,2.0,0.0,2060.0,4120.0,06-02-39
004465,CONECTOR TIPO CUNA,UND,6.0,0.0,18000.0,108000.0,06-02-39
004469,FUSIBLE ALTA TENSION,UND,2.0,0.0,6000.0,12000.0,06-02-39
004470,PARARRAYO 10 KA POLIMERICO,UND,2.0,0.0,119000.0,238000.0,06-02-39
004471,CORTACIRCUITO 15000 VOLT,UND,2.0,0.0,145200.0,290400.0,06-02-39
004486,ALAMBRE CUBRE D.D. # 4,ML,18.0,0.0,16680.0,300240.0,06-02-39
004517,"""BANDA 8"""" PARA TRANSFORMA",UND,2.0,0.0,24038.0,48076.0,06-02-39
004570,VARILLA COBRE,UND,1.0,0.0,182000.0,182000.0,06-02-39
005803,CONECTOR VARILLA COBRE,UND,1.0,0.0,6032.0,6032.0,06-02-39
MOIE03,MANO OBRA ING.ELECTR 3 AYUD-1 OFI-1 PROF,HC,2.036,0.0,105059.0,213900.0,06-02-39
MQ0301,HERRAMIENTA MENOR,GLB,70.4,0.0,1600.0,112640.0,06-02-39
004265,SOPORTE CUBO PROTECCIONES,UND,3.0,0.0,12130.0,36390.0,06-02-40
004277,"""TORN CARRUAJE 5/8X 1.1/2""",UND,2.0,0.0,1300.0,2600.0,06-02-40
004278,"""TORN CARRUAJE 5/8X 3.3/4""",UND,2.0,0.0,2060.0,4120.0,06-02-40
004465,CONECTOR TIPO CUNA,UND,8.0,0.0,18000.0,144000.0,06-02-40
004469,FUSIBLE ALTA TENSION,UND,3.0,0.0,6000.0,18000.0,06-02-40
004470,PARARRAYO 10 KA POLIMERICO,UND,3.0,0.0,119000.0,357000.0,06-02-40
004471,CORTACIRCUITO 15000 VOLT,UND,3.0,0.0,145200.0,435600.0,06-02-40
004486,ALAMBRE CUBRE D.D. # 4,ML,20.0,0.0,16680.0,333600.0,06-02-40
004517,"""BANDA 8"""" PARA TRANSFORMA",UND,2.0,0.0,24038.0,48076.0,06-02-40
004570,VARILLA COBRE,UND,1.0,0.0,182000.0,182000.0,06-02-40
005803,CONECTOR VARILLA COBRE,UND,1.0,0.0,6032.0,6032.0,06-02-40
MOIE03,MANO OBRA ING.ELECTR 3 AYUD-1 OFI-1 PROF,HC,2.09,0.0,105059.0,219573.0,06-02-40
MQ0301,HERRAMIENTA MENOR,GLB,88.0,0.0,1600.0,140800.0,06-02-40
005604,CONECTOR AMFRAU KZ3-95,UND,1.0,0.0,12800.0,12800.0,06-02-41
MOIE03,MANO OBRA ING.ELECTR 3 AYUD-1 OFI-1 PROF,HC,0.035,0.0,105059.0,3677.0,06-02-41
MQ0301,HERRAMIENTA MENOR,GLB,0.22,0.0,1600.0,352.0,06-02-41
004532,CABLE ACSR NUMERO 2,ML,1.0,0.5,3400.0,3417.0,06-03-01
MOIE03,MANO OBRA ING.ELECTR 3 AYUD-1 OFI-1 PROF,HC,0.015,0.0,105059.0,1576.0,06-03-01
MQ0301,HERRAMIENTA MENOR,GLB,0.088,0.0,1600.0,141.0,06-03-01
004531,CABLE ACSR NUMERO 4,ML,1.0,0.0,2334.0,2334.0,06-03-02
MOIE03,MANO OBRA ING.ELECTR 3 AYUD-1 OFI-1 PROF,HC,0.015,0.0,105059.0,1576.0,06-03-02
MQ0301,HERRAMIENTA MENOR,GLB,0.088,0.0,1600.0,141.0,06-03-02
004533,CABLE ACSR NUMERO 1/0,ML,1.0,0.0,5170.0,5170.0,06-03-03
MOIE03,MANO OBRA ING.ELECTR 3 AYUD-1 OFI-1 PROF,HC,0.015,0.0,105059.0,1576.0,06-03-03
MQ0301,HERRAMIENTA MENOR,GLB,0.088,0.0,1600.0,141.0,06-03-03
004534,CABLE ACSR NUMERO 2/0,ML,1.0,0.0,6797.0,6797.0,06-03-04
MOIE03,MANO OBRA ING.ELECTR 3 AYUD-1 OFI-1 PROF,HC,0.015,0.0,105059.0,1576.0,06-03-04
MQ0301,HERRAMIENTA MENOR,GLB,0.088,0.0,1600.0,141.0,06-03-04
004535,CABLE ACSR NUMERO 4/0,ML,1.0,0.0,10430.0,10430.0,06-03-05
MOIE03,MANO OBRA ING.ELECTR 3 AYUD-1 OFI-1 PROF,HC,0.015,0.0,105059.0,1576.0,06-03-05
MQ0301,HERRAMIENTA MENOR,GLB,0.132,0.0,1600.0,211.0,06-03-05
004540,CABLE CUADRUPLEX ALUM #1/0,ML,1.0,0.0,45600.0,45600.0,06-03-10
MOIE03,MANO OBRA ING.ELECTR 3 AYUD-1 OFI-1 PROF,HC,0.03,0.0,105059.0,3152.0,06-03-10
MQ0301,HERRAMIENTA MENOR,GLB,0.264,0.0,1600.0,422.0,06-03-10
004541,CABLE CUADRUPLEX ALUM #2/0,ML,1.0,0.0,53000.0,53000.0,06-03-12
MOIE03,MANO OBRA ING.ELECTR 3 AYUD-1 OFI-1 PROF,HC,0.03,0.0,105059.0,3152.0,06-03-12
MQ0301,HERRAMIENTA MENOR,GLB,0.264,0.0,1600.0,422.0,06-03-12
004546,CABLE TRIPLEX AWG NUM 2,ML,1.0,0.0,22680.0,22680.0,06-03-17
MOIE03,MANO OBRA ING.ELECTR 3 AYUD-1 OFI-1 PROF,HC,0.024,0.0,105059.0,2521.0,06-03-17
MQ0301,HERRAMIENTA MENOR,GLB,0.22,0.0,1600.0,352.0,06-03-17
004547,CABLE TRIPLEX AWG NUM 1/0,ML,1.0,0.0,31000.0,31000.0,06-03-18
MOIE03,MANO OBRA ING.ELECTR 3 AYUD-1 OFI-1 PROF,HC,0.024,0.0,105059.0,2521.0,06-03-18
MQ0301,HERRAMIENTA MENOR,GLB,0.22,0.0,1600.0,352.0,06-03-18
004548,CABLE TRIPLEX AWG NUM 2/0,ML,1.0,0.0,35800.0,35800.0,06-03-19
MOIE03,MANO OBRA ING.ELECTR 3 AYUD-1 OFI-1 PROF,HC,0.024,0.0,105059.0,2521.0,06-03-19
MQ0301,HERRAMIENTA MENOR,GLB,0.22,0.0,1600.0,352.0,06-03-19
005942,CABLE TRIPLEX AWG NUM 4/0,ML,1.0,0.0,43000.0,43000.0,06-03-26
MOIE03,MANO OBRA ING.ELECTR 3 AYUD-1 OFI-1 PROF,HC,0.025,0.0,105059.0,2626.0,06-03-26
MQ0301,HERRAMIENTA MENOR,GLB,0.22,0.0,1600.0,352.0,06-03-26
004532,CABLE ACSR NUMERO 2,ML,2.5,0.0,3400.0,8500.0,06-03-27
MOIE03,MANO OBRA ING.ELECTR 3 AYUD-1 OFI-1 PROF,HC,0.015,0.0,105059.0,1576.0,06-03-27
MQ0301,HERRAMIENTA MENOR,GLB,0.088,0.0,1600.0,141.0,06-03-27
004298,POSTE CONCRETO 9 X 300 KG,UND,1.0,0.0,544932.0,544932.0,06-06-07
MOIE03,MANO OBRA ING.ELECTR 3 AYUD-1 OFI-1 PROF,HC,1.32,0.0,105059.0,138678.0,06-06-07
MQ0216,GRUA-MONTACARGA 3 TONELADAS,HRS,0.308,0.0,45000.0,13860.0,06-06-07
004299,POSTE CONCRETO 9 X 510 KG,UND,1.0,0.0,574600.0,574600.0,06-06-08
MOIE03,MANO OBRA ING.ELECTR 3 AYUD-1 OFI-1 PROF,HC,1.32,0.0,105059.0,138678.0,06-06-08
MQ0216,GRUA-MONTACARGA 3 TONELADAS,HRS,0.308,0.0,45000.0,13860.0,06-06-08
004300,POSTE CONCRETO 9X 510KG DI,UND,1.0,0.0,579600.0,579600.0,06-06-09
MQ0216,GRUA-MONTACARGA 3 TONELADAS,HRS,0.308,0.0,45000.0,13860.0,06-06-09
004301,POSTE CONCRETO 11 X 300 KG,UND,1.0,0.0,809300.0,809300.0,06-06-10
MOIE03,MANO OBRA ING.ELECTR 3 AYUD-1 OFI-1 PROF,HC,1.46,0.0,105059.0,153386.0,06-06-10
MQ0216,GRUA-MONTACARGA 3 TONELADAS,HRS,0.352,0.0,45000.0,15840.0,06-06-10
004302,POSTE CONCRETO 11 X 510 KG,UND,1.0,0.0,866000.0,866000.0,06-06-11
MOIE03,MANO OBRA ING.ELECTR 3 AYUD-1 OFI-1 PROF,HC,1.46,0.0,105059.0,153386.0,06-06-11
MQ0216,GRUA-MONTACARGA 3 TONELADAS,HRS,0.352,0.0,45000.0,15840.0,06-06-11
004303,POSTE CONCRET 11x 510KG DI,UND,1.0,0.0,871000.0,871000.0,06-06-12
MOIE03,MANO OBRA ING.ELECTR 3 AYUD-1 OFI-1 PROF,HC,1.46,0.0,105059.0,153386.0,06-06-12
MQ0216,GRUA-MONTACARGA 3 TONELADAS,HRS,0.352,0.0,45000.0,15840.0,06-06-12
004306,POSTE CONCRETO 12 X 300 KG,UND,1.0,0.0,868962.0,868962.0,06-06-13
MOIE03,MANO OBRA ING.ELECTR 3 AYUD-1 OFI-1 PROF,HC,1.47,0.0,105059.0,154437.0,06-06-13
MQ0216,GRUA-MONTACARGA 3 TONELADAS,HRS,0.352,0.0,45000.0,15840.0,06-06-13
004550,POSTE CONCRETO 12 X 510 KG,UND,1.0,0.0,939900.0,939900.0,06-06-14
MOIE03,MANO OBRA ING.ELECTR 3 AYUD-1 OFI-1 PROF,HC,1.47,0.0,105059.0,154437.0,06-06-14
MQ0216,GRUA-MONTACARGA 3 TONELADAS,HRS,0.352,0.0,45000.0,15840.0,06-06-14
004551,POSTE CONCRETO 12X510KG DI,UND,1.0,0.0,944900.0,944900.0,06-06-15
MOIE03,MANO OBRA ING.ELECTR 3 AYUD-1 OFI-1 PROF,HC,1.47,0.0,105059.0,154437.0,06-06-15
MQ0216,GRUA-MONTACARGA 3 TONELADAS,HRS,0.352,0.0,45000.0,15840.0,06-06-15
004419,POSTE CONCRETO 13 X 750 KG,UND,1.0,0.0,1298370.0,1298370.0,06-06-16
MOIE03,MANO OBRA ING.ELECTR 3 AYUD-1 OFI-1 PROF,HC,1.66,0.0,105059.0,174398.0,06-06-16
MQ0216,GRUA-MONTACARGA 3 TONELADAS,HRS,0.396,0.0,45000.0,17820.0,06-06-16
004420,POSTE CONCRETO 13 X 1050KG,UND,1.0,0.0,1636750.0,1636750.0,06-06-17
MOIE03,MANO OBRA ING.ELECTR 3 AYUD-1 OFI-1 PROF,HC,1.66,0.0,105059.0,174398.0,06-06-17
MQ0216,GRUA-MONTACARGA 3 TONELADAS,HRS,0.396,0.0,45000.0,17820.0,06-06-17
004421,POSTE CONCRETO 13X750KG DI,UND,1.0,0.0,1516906.0,1516906.0,06-06-18
MOIE03,MANO OBRA ING.ELECTR 3 AYUD-1 OFI-1 PROF,HC,1.66,0.0,105059.0,174398.0,06-06-18
MQ0216,GRUA-MONTACARGA 3 TONELADAS,HRS,0.396,0.0,45000.0,17820.0,06-06-18
004422,POSTE CONCRETO 14X750KG DI,UND,1.0,0.0,1648000.0,1648000.0,06-06-19
MOIE03,MANO OBRA ING.ELECTR 3 AYUD-1 OFI-1 PROF,HC,1.5,0.0,105059.0,157589.0,06-06-19
